Timestamp,Gould Library - Gould Library - Electricity (kWh),Gould Library - Gould Library - Steam (kBTU),Gould Library - Gould Library - Water (gal),Hulings Hall - Hulings Hall - Electricity (kWh),Hulings Hall - Hulings Hall - Steam (kBTU),Hulings Hall - Hulings Hall - Steam Condensate (kBTU),Hulings Hall - Hulings Hall - Water (gal),Language & Dining Center - LDC - Electricity (kWh),Language & Dining Center - LDC - Steam Condensate (kBTU),Olin Hall - Olin Hall  - Steam Condensate (kBTU),Olin Hall - Olin Hall - Electricity (kWh),Olin Hall - Olin Hall - Steam (kBTU),Olin Hall - Olin Hall - Water (gal),Recreation Center - Recreation Center - Electricity (kWh),Recreation Center - Recreation Center - Steam (new) (kBTU),Recreation Center - Recreation Center - Steam (Old Meter) (kBTU),Recreation Center - Recreation Center - Water (gal),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Electricity (kWh),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Steam (kBTU),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Water (gal)
4/10/17 06:45,26,0.05006,0,31.5,97.45264,324.34312,0,5.38,0,0,13.5,0.07009,2,21,243.25734,,2,15,0.01001,10
4/10/17 07:00,26,0.05006,0,30.5,97.45264,0,0,5.5,0,162.17156,13.5,0.07009,23,20.25,891.94359,,2,15,0.01001,0
4/10/17 07:15,25,0.14018,0,33,278.38032,324.34312,10,6.12,81.08578,81.08578,15,0.19024,13,18,891.94359,,45,14,0.06008,20
4/10/17 07:30,25,1.26159,0,32.75,105.01215,0,0,6.5,405.4289,0,13.5,0.09011,13,18,324.34312,,175,15,0.01001,10
4/10/17 07:45,26,1.04131,0,39,103.52027,324.34312,10,6.38,324.34312,162.17156,15,0.0801,13,18,810.85781,,95,14,0,10
4/10/17 08:00,26,0.04005,0,36,103.53029,243.25734,10,6.62,405.4289,162.17156,13.5,0.09011,2,18,243.25734,,6,14,0.01001,10
4/10/17 08:15,27,0.3204,10,39,332.83885,324.34312,20,6.25,243.25734,81.08578,13.5,0.26033,24,17.25,729.77203,,12,16,0.0801,10
4/10/17 08:30,28,0.06008,10,38,117.21751,324.34312,70,7.75,243.25734,162.17156,16.5,0.11014,14,18,648.68625,,19,17,0,0
4/10/17 08:45,28,0.06008,10,39,116.43653,0,230,7.5,81.08578,81.08578,15,0.09011,13,18,243.25734,,7,19,0.01001,30
4/10/17 09:00,26,0.06008,10,36.75,110.43898,324.34312,20,6.88,243.25734,0,16.5,0.11014,19,18,729.77203,,6,18,0,40
4/10/17 09:15,26,0.38048,10,38.75,403.7581,243.25734,110,7.25,405.4289,162.17156,18,0.3204,13,17.25,243.25734,,8,18,0.10013,10
4/10/17 09:30,26,0.06008,0,39.75,118.31889,0,20,7.5,243.25734,81.08578,18,0.10013,45,18.75,648.68625,,4,19,0,30
4/10/17 09:45,26,0.07009,20,40.25,122.74446,324.34312,190,7.75,243.25734,162.17156,19.5,0.11014,71,18.75,324.34312,,109,18,0.01001,60
4/10/17 10:00,26,0.06008,20,39.75,126.83962,324.34312,510,7.87,243.25734,0,18,0.11014,82,18.75,648.68625,,7,21,0.01001,60
4/10/17 10:15,26,0.46058,10,41.75,504.6851,324.34312,210,8.25,324.34312,81.08578,16.5,0.39049,23,18,324.34312,,11,21,0.11014,20
4/10/17 10:30,25,0.07009,40,42.75,132.12627,0,300,8.13,162.17156,162.17156,19.5,0.13017,3,18.75,810.85781,,8,20,0.01001,30
4/10/17 10:45,26,0.07009,20,42.5,130.33401,243.25734,320,8.5,243.25734,81.08578,18,0.10013,23,18,729.77203,,19,20,0,70
4/10/17 11:00,26,0.07009,10,42.75,129.31273,324.34312,230,8.5,162.17156,0,18,0.11014,48,18.75,324.34312,,7,20,0.01001,70
4/10/17 11:15,26,0.54068,40,41,616.99644,324.34312,180,8.5,162.17156,162.17156,19.5,0.47059,180,19.5,891.94359,,16,21,0.13017,90
4/10/17 11:30,27,0.0801,30,40.5,138.02369,0,20,8.75,162.17156,162.17156,18,0.11014,47,19.5,891.94359,,14,21,0.01001,70
4/10/17 11:45,26,0.07009,20,40.25,138.05373,324.34312,10,8.37,243.25734,81.08578,18,0.10013,26,19.5,324.34312,,21,20,0.01001,50
4/10/17 12:00,27,0.0801,20,40.25,138.04371,0,10,8.25,324.34312,0,18,0.11014,13,20.25,891.94359,,5,20,0.01001,80
4/10/17 12:15,25,0.66083,20,41.25,759.23543,243.25734,10,8.25,162.17156,162.17156,18,0.58073,25,21,891.94359,,172,21,0.1602,70
4/10/17 12:30,26,0.0801,30,40.5,150.60953,324.34312,40,8.5,324.34312,81.08578,18,0.11014,72,20.25,243.25734,,52,19,0.01001,80
4/10/17 12:45,25,0.09011,30,39.5,150.58951,0,10,8.5,324.34312,162.17156,18,0.12015,14,21,648.68625,,29,20,0.01001,70
4/10/17 13:00,26,0.0801,30,39.75,150.59952,324.34312,10,8.38,324.34312,0,18,0.12015,13,20.25,324.34312,,46,20,0.01001,60
4/10/17 13:15,27,0.82103,20,40.25,956.24335,243.25734,0,8.25,243.25734,81.08578,16.5,0.72091,24,19.5,810.85781,,62,19,0.20025,90
4/10/17 13:30,28,0.09011,40,41.25,165.67849,0,20,7.87,405.4289,162.17156,18,0.12015,26,20.25,729.77203,,30,19,0.01001,30
4/10/17 13:45,27,0.09011,40,40.25,165.64846,324.34312,110,8.25,324.34312,81.08578,18,0.11014,59,19.5,243.25734,,6,20,0.02003,80
4/10/17 14:00,28,0.09011,40,39.5,165.66848,0,10,8.13,243.25734,0,18,0.11014,101,19.5,891.94359,,171,20,0.02003,50
4/10/17 14:15,28,1.04131,30,41.25,1224.01031,324.34312,20,7.62,162.17156,162.17156,18,0.92116,25,19.5,810.85781,,74,20,0.2403,60
4/10/17 14:30,28,0.10013,20,38.75,184.06162,243.25734,10,6.88,486.51469,81.08578,19.5,0.13017,36,19.5,243.25734,,19,19,0.01001,40
4/10/17 14:45,28,0.10013,30,42,184.03159,0,10,6.37,162.17156,162.17156,18,0.14018,14,19.5,973.02937,,8,19,0.02003,40
4/10/17 15:00,28,0.10013,40,39.5,184.05161,324.34312,10,6.75,243.25734,0,19.5,0.14018,24,21,810.85781,,13,19,0.02003,60
4/10/17 15:15,27,9.51197,50,39,1599.4728,324.34312,30,7.25,81.08578,81.08578,18,1.21152,96,23.25,324.34312,,123,19,0.30038,110
4/10/17 15:30,27,14.05769,20,39.5,217.59382,0,150,7,486.51469,162.17156,18,0.15019,56,24.75,810.85781,,67,18,0.02003,60
4/10/17 15:45,28,10.81361,40,39.75,213.68891,324.34312,100,7.63,162.17156,81.08578,18,0.1602,25,24,810.85781,,129,18,0.02003,30
4/10/17 16:00,28,11.56455,40,40.25,215.31095,243.25734,70,8,0,0,18,0.17022,35,24.75,324.34312,,48,19,0.02003,60
4/10/17 16:15,27,21.08654,40,39,2153.03942,324.34312,60,7.75,0,162.17156,16.5,1.61203,35,24,810.85781,,9,18,0.4005,40
4/10/17 16:30,27,12.69598,10,39,239.14094,0,50,7.12,0,81.08578,18,0.1602,24,24,243.25734,,14,18,0.02003,40
4/10/17 16:45,27,11.89497,50,38.75,236.66782,324.34312,90,7.5,81.08578,0,16.5,0.17022,24,24,891.94359,,125,18,0.02003,40
4/10/17 17:00,27,12.24541,50,38.25,239.01077,324.34312,100,6.88,486.51469,162.17156,16.5,0.18023,14,24,891.94359,,30,19,0.01001,40
4/10/17 17:15,26,33.12168,40,38,2984.36557,0,30,7,0,162.17156,16.5,2.3029,1,24,324.34312,,40,16,0.55069,50
4/10/17 17:30,26,10.98382,20,36,276.10746,243.25734,10,7.5,324.34312,81.08578,16.5,0.20025,3,24,810.85781,,30,15,0.02003,20
4/10/17 17:45,25,12.716,10,33.5,276.12748,0,0,8,243.25734,162.17156,15,0.21027,23,24,810.85781,,7,17,0.02003,40
4/10/17 18:00,25,14.96884,20,34.5,276.05739,324.34312,10,7.25,324.34312,0,16.5,0.20025,14,23.25,243.25734,,23,16,0.02003,30
4/10/17 18:15,25,53.72761,30,35.25,4344.08666,0,0,7.25,486.51469,81.08578,13.5,3.25409,13,24.75,729.77203,,13,15,0.77097,30
4/10/17 18:30,25,15.34932,30,35.75,331.32695,243.25734,110,7.62,243.25734,162.17156,15,0.23029,3,24,810.85781,,35,15,0.03004,20
4/10/17 18:45,25,15.81991,30,33.75,331.30692,324.34312,10,7.25,162.17156,81.08578,13.5,0.2403,12,24,648.68625,,7,15,0.02003,30
4/10/17 19:00,25,15.70977,30,33.75,331.25686,0,0,6.75,324.34312,162.17156,15,0.2403,14,24,324.34312,,2,15,0.03004,30
4/10/17 19:15,25,91.51516,20,32.75,6764.25223,324.34312,10,5.88,486.51469,81.08578,13.5,5.07639,12,23.25,729.77203,,4,15,1.1915,30
4/10/17 19:30,26,17.81242,20,33,414.14116,0,0,5.37,243.25734,81.08578,15,14.42816,13,24.75,810.85781,,36,16,0.03004,20
4/10/17 19:45,26,20.0252,20,34.25,414.11112,324.34312,0,5.13,405.4289,243.25734,15,24.67105,12,26.25,324.34312,,149,15,0.03004,20
4/10/17 20:00,26,21.09655,50,34.5,414.14116,0,10,4.75,243.25734,243.25734,15,0.35044,3,26.25,729.77203,,30,15,0.04005,20
4/10/17 20:15,25,178.18423,40,32,11687.71799,243.25734,0,4.12,0,81.08578,16.5,21.66727,25,27,1054.11515,,6,15,2.01253,30
4/10/17 20:30,26,28.46582,40,34.5,552.18488,324.34312,10,4.13,0,162.17156,16.5,0.47059,13,26.25,324.34312,,3,15,0.04005,20
4/10/17 20:45,26,31.56973,30,33.75,552.09477,0,0,3.87,81.08578,81.08578,15,0.46058,13,27,729.77203,,3,14,0.06008,20
4/10/17 21:00,25,29.97772,30,33.5,552.18488,324.34312,10,4,81.08578,162.17156,15,0.47059,15,26.25,648.68625,,4,14,0.06008,30
4/10/17 21:15,26,398.63164,60,33.75,24203.71831,0,0,3.75,0,243.25734,15,44.03542,23,27,324.34312,,9,15,4.08514,60
4/10/17 21:30,26,49.10179,30,32.75,828.31236,324.34312,10,3.75,0,81.08578,15,0.70088,37,26.25,810.85781,,6,15,0.0801,30
4/10/17 21:45,25,49.42219,40,32.25,828.17219,0,0,3.75,0,162.17156,15,0.70088,14,27,243.25734,,6,14,0.0801,50
4/10/17 22:00,26,46.38838,50,32.25,828.29233,243.25734,0,3.38,0,162.17156,15,0.70088,3,27,891.94359,,5,15,0.07009,20
4/10/17 22:15,27,1331.37542,30,33.5,75096.27223,324.34312,10,3.12,0,243.25734,15,134.20889,24,27.75,810.85781,,4,14,12.49573,30
4/10/17 22:30,26,100.21611,50,33.75,1656.58467,0,0,3.13,0,81.08578,15,1.40176,13,26.25,243.25734,,6,14,0.13017,10
4/10/17 22:45,25,127.84088,30,33.75,1656.47453,324.34312,10,3.12,0,162.17156,15,1.40176,12,26.25,729.77203,,2,14,0.09011,30
4/10/17 23:00,25,120.5517,10,32.75,1656.80495,243.25734,0,3.13,0,162.17156,15,1.40176,3,22.5,324.34312,,2,14,0.11014,30
4/10/17 23:15,25,142.28906,10,33,1662.04154,0,10,3.25,81.08578,162.17156,16.5,1.41178,2,11.25,648.68625,,0,14,0.09011,20
4/10/17 23:30,25,131.63565,10,32.75,1656.49456,324.34312,0,3.25,0,162.17156,15,1.40176,12,10.5,648.68625,,0,14,0.12015,20
4/10/17 23:45,25,140.46677,20,34.5,1656.58467,0,10,3,0,162.17156,13.5,1.40176,2,11.25,324.34312,,0,13,0.17022,10
4/11/17 00:00,24,,10,32,,324.34312,0,3.25,0,243.25734,15,1.40176,2,10.5,648.68625,,0,14,0.18023,10
4/11/17 00:15,23,3.4143,0,31.5,72.02063,243.25734,10,3.12,0,81.08578,13.5,,6,9.75,243.25734,,0,12,,10
4/11/17 00:30,23,5.67715,20,32.25,72.04066,0,0,3.13,81.08578,162.17156,12,0.06008,22,10.5,891.94359,,1,12,0.01001,10
4/11/17 00:45,23,6.13772,0,32,72.02063,324.34312,10,3.12,0,81.08578,12,0.06008,13,10.5,243.25734,,0,12,0,10
4/11/17 01:00,23,1.12141,0,33,72.02063,324.34312,0,2.88,0,243.25734,12,0.06008,13,9.75,891.94359,,0,10,0.01001,0
4/11/17 01:15,17,0.78098,0,30.75,88.38122,0,10,2.62,0,162.17156,12,0.0801,12,9.75,729.77203,,0,11,0.01001,20
4/11/17 01:30,15,0.03004,0,30.5,75.28474,324.34312,0,2.5,0,81.08578,10.5,0.06008,12,9.75,324.34312,,0,11,0.01001,0
4/11/17 01:45,13,0.05006,0,30,75.29475,243.25734,0,2.75,0,162.17156,12,0.07009,4,9.75,648.68625,,0,10,0.01001,10
4/11/17 02:00,13,0.05006,0,29.25,75.30477,0,10,2.75,0,243.25734,10.5,0.06008,13,9.75,324.34312,,0,10,0.01001,0
4/11/17 02:15,14,0.86108,0,30.5,107.57537,324.34312,0,2.75,0,162.17156,12,0.09011,1,9.75,648.68625,,0,9,0.87109,10
4/11/17 02:30,10,0.05006,0,30,78.87926,324.34312,10,2.75,81.08578,81.08578,10.5,0.07009,2,9.75,729.77203,,1,8,0.01001,0
4/11/17 02:45,10,0.04005,0,30,78.87926,0,0,2.63,0,162.17156,12,0.06008,1,10.5,324.34312,,0,8,0.01001,10
4/11/17 03:00,6,0.04005,0,29.75,78.87926,324.34312,0,2.75,81.08578,243.25734,10.5,0.07009,2,9.75,648.68625,,0,8,0.01001,0
4/11/17 03:15,7,0.9512,0,30,130.15379,243.25734,10,2.87,0,81.08578,12,0.11014,1,9.75,324.34312,,0,9,0.05006,10
4/11/17 03:30,7,0.04005,0,31.5,82.82423,0,0,3.38,0,162.17156,10.5,0.07009,1,9.75,648.68625,,0,7,0.01001,0
4/11/17 03:45,6,0.04005,0,29.75,82.83424,324.34312,10,3.12,0,81.08578,12,0.07009,2,9.75,729.77203,,1,9,0.01001,10
4/11/17 04:00,7,0.04005,0,30.75,82.81422,0,0,2.88,0,162.17156,10.5,0.07009,1,9.75,810.85781,,0,8,0.01001,0
4/11/17 04:15,6,1.06133,0,30,156.94751,324.34312,0,3.25,0,243.25734,12,0.13017,12,10.5,243.25734,,0,8,0.06008,10
4/11/17 04:30,7,0.04005,0,29.75,87.18972,324.34312,10,3.12,0,162.17156,10.5,0.0801,2,18,891.94359,,3,8,0.59074,0
4/11/17 04:45,7,0.04005,0,30.75,87.19973,0,50,3.13,0,81.08578,12,0.07009,1,18.75,405.4289,,6,8,0.01001,10
4/11/17 05:00,9,0.04005,0,30.75,87.19973,243.25734,30,3.12,0,162.17156,10.5,0.0801,2,19.5,729.77203,,7,8,0.01001,0
4/11/17 05:15,15,1.1915,10,30.75,188.89771,324.34312,30,3.38,81.08578,243.25734,12,0.1602,1,18.75,891.94359,,12,10,0.10013,0
4/11/17 05:30,15,0.04005,0,29.75,92.03582,0,30,3.37,0,81.08578,10.5,0.07009,3,18.75,324.34312,,7,11,0.01001,20
4/11/17 05:45,14,0.05006,0,30,92.03582,243.25734,20,3.75,0,162.17156,12,0.0801,25,22.5,729.77203,,7,11,0,0
4/11/17 06:00,15,0.05006,0,31.5,92.02581,324.34312,30,4.25,0,162.17156,15,0.0801,26,23.25,729.77203,,0,12,0.01001,10
4/11/17 06:15,22,1.33167,10,29.75,227.37613,162.17156,20,5,0,243.25734,15,0.19024,2,23.25,243.25734,,1,13,0.12015,10
4/11/17 06:30,21,0.64081,0,30.75,97.44262,162.17156,0,5.5,0,81.08578,16.5,0.0801,12,24,891.94359,,0,12,0,0
4/11/17 06:45,20,9.17154,0,30.75,97.43261,324.34312,10,5.38,0,162.17156,18,0.09011,83,23.25,243.25734,,26,14,1.38174,10
4/11/17 07:00,20,9.31172,0,29.75,97.45264,243.25734,0,5.75,81.08578,243.25734,16.5,0.0801,32,24.75,729.77203,,2,15,2.53319,10
4/11/17 07:15,19,11.57456,0,33.75,285.40916,0,10,5.75,243.25734,81.08578,15,0.23029,15,24.75,810.85781,,14,14,4.83608,10
4/11/17 07:30,20,9.07142,0,33,120.38149,405.4289,10,7.12,648.68625,162.17156,16.5,0.09011,11,22.5,243.25734,,129,15,4.85611,10
4/11/17 07:45,20,9.3818,0,38.75,119.30013,243.25734,0,6.88,567.60047,162.17156,15,0.09011,24,21.75,891.94359,,22,14,3.87487,20
4/11/17 08:00,21,8.92123,0,33.75,118.12865,243.25734,10,7.75,405.4289,81.08578,15,0.0801,15,20.25,162.17156,,11,14,1.9024,20
4/11/17 08:15,22,14.308,10,36.75,352.9041,324.34312,10,8.12,405.4289,162.17156,16.5,0.28035,25,21.75,891.94359,,8,17,3.46436,20
4/11/17 08:30,23,9.03136,0,38,128.15127,324.34312,0,7.75,648.68625,81.08578,15,0.10013,14,21,486.51469,,35,15,0,20
4/11/17 08:45,23,9.20158,10,37.5,126.54925,324.34312,130,8.5,243.25734,162.17156,16.5,0.09011,25,21.75,567.60047,,9,18,0.01001,0
4/11/17 09:00,22,5.86738,10,37.5,130.41412,567.60047,330,8.13,243.25734,243.25734,16.5,0.09011,13,22.5,729.77203,,4,19,0,30
4/11/17 09:15,23,12.74604,0,38,432.39413,324.34312,230,8.75,567.60047,162.17156,16.5,0.34043,69,22.5,243.25734,,11,18,1.78224,20
4/11/17 09:30,24,6.04761,20,39.75,127.7808,324.34312,190,9.25,405.4289,81.08578,19.5,0.10013,24,22.5,1054.11515,,8,19,0.01001,30
4/11/17 09:45,24,3.74471,20,41,127.73074,324.34312,0,9.37,729.77203,162.17156,18,0.11014,46,22.5,810.85781,,31,18,0.01001,50
4/11/17 10:00,25,4.53571,30,40.5,135.881,243.25734,420,9.13,486.51469,81.08578,18,0.10013,56,21,243.25734,,12,19,0.01001,10
4/11/17 10:15,24,15.67973,10,40.25,526.38241,324.34312,320,9.25,324.34312,243.25734,19.5,0.41052,90,22.5,1378.45828,,8,20,2.05258,110
4/11/17 10:30,25,4.44559,30,40.5,144.27155,0,170,9.25,567.60047,162.17156,19.5,0.11014,36,21.75,243.25734,,9,20,0.01001,50
4/11/17 10:45,25,6.40806,20,39.5,131.12501,324.34312,10,9.25,486.51469,81.08578,21,0.11014,43,21,810.85781,,26,19,0.01001,50
4/11/17 11:00,24,8.02009,60,42,127.41034,324.34312,0,8.37,81.08578,162.17156,19.5,0.10013,59,21,810.85781,,24,19,0.02003,60
4/11/17 11:15,24,20.93635,20,38.75,626.60853,0,20,8.25,243.25734,81.08578,19.5,0.52065,37,21,324.34312,,123,19,2.40302,50
4/11/17 11:30,25,4.2153,40,40.5,138.06374,243.25734,110,8.25,324.34312,162.17156,19.5,0.11014,25,21,891.94359,,12,19,0.02003,50
4/11/17 11:45,24,4.2954,30,39.5,138.07376,324.34312,20,9.13,162.17156,162.17156,19.5,0.12015,48,21,243.25734,,1,19,0.01001,80
4/11/17 12:00,25,5.35674,30,39.75,138.07376,0,30,9.5,567.60047,81.08578,18,0.12015,69,21.75,810.85781,,13,19,0.01001,50
4/11/17 12:15,26,28.40574,40,41.75,778.1993,324.34312,10,9.87,324.34312,162.17156,18,0.63079,48,22.5,648.68625,,31,21,2.84358,100
4/11/17 12:30,25,5.75725,30,40.5,153.8436,243.25734,10,9.88,405.4289,0,16.5,0.13017,24,22.5,324.34312,,34,19,0.02003,60
4/11/17 12:45,26,6.95876,20,38.75,150.59952,81.08578,10,9.62,405.4289,81.08578,16.5,0.13017,5,23.25,729.77203,,37,21,0.01001,70
4/11/17 13:00,25,4.44559,60,39.75,150.59952,243.25734,30,9.5,648.68625,162.17156,18,0.13017,93,22.5,891.94359,,162,20,0.01001,60
4/11/17 13:15,26,32.91141,70,40.25,979.83303,324.34312,110,9.63,243.25734,81.08578,18,0.80101,87,22.5,243.25734,,35,20,3.4143,70
4/11/17 13:30,26,0.09011,20,41.75,166.07899,243.25734,20,9.5,324.34312,0,19.5,0.14018,3,21.75,729.77203,,14,19,0.02003,60
4/11/17 13:45,26,0.09011,40,42,165.65847,0,10,9.75,486.51469,162.17156,18,0.14018,24,21.75,243.25734,,9,19,0.01001,50
4/11/17 14:00,26,0.09011,30,43.25,165.64846,324.34312,30,9.12,648.68625,81.08578,18,0.14018,36,21,891.94359,,40,19,0.02003,80
4/11/17 14:15,27,32.86135,20,42.75,1252.28589,324.34312,40,8.38,405.4289,162.17156,19.5,1.0313,36,21.75,810.85781,,36,20,4.17525,50
4/11/17 14:30,27,0.10013,30,44.75,184.08165,0,50,8.25,324.34312,81.08578,18,0.15019,58,21,243.25734,,53,19,0.02003,30
4/11/17 14:45,26,0.10013,40,43.25,184.10168,324.34312,40,8,405.4289,162.17156,19.5,0.1602,36,21.75,891.94359,,142,19,0.01001,40
4/11/17 15:00,26,0.10013,70,45,184.09166,0,150,7.87,243.25734,0,19.5,0.1602,25,22.5,810.85781,,40,19,0.01001,30
4/11/17 15:15,26,41.11174,30,43.25,1634.40676,243.25734,40,7.88,162.17156,81.08578,19.5,1.34169,70,22.5,324.34312,,37,19,5.23659,80
4/11/17 15:30,27,0.11014,40,42.75,207.11063,324.34312,80,7.12,324.34312,162.17156,18,0.17022,56,21.75,891.94359,,54,19,0.01001,50
4/11/17 15:45,25,0.12015,20,43.25,207.06057,0,80,7.88,243.25734,81.08578,18,0.18023,45,22.5,648.68625,,38,18,0.02003,50
4/11/17 16:00,25,0.11014,50,42,207.20075,324.34312,30,7.62,243.25734,0,16.5,0.17022,36,21.75,243.25734,,117,19,0.01001,20
4/11/17 16:15,26,52.90658,30,43.25,2190.14611,0,40,7.88,81.08578,162.17156,19.5,1.81228,24,21,891.94359,,18,19,6.73848,30
4/11/17 16:30,25,0.13017,20,42,236.82803,324.34312,40,8,162.17156,81.08578,16.5,0.20025,24,18.75,891.94359,,19,18,0.02003,60
4/11/17 16:45,26,0.13017,30,41.75,236.68785,0,30,8.5,486.51469,0,18,0.20025,55,19.5,243.25734,,39,19,0.03004,10
4/11/17 17:00,24,0.13017,40,40.5,236.75794,243.25734,30,8.12,243.25734,162.17156,16.5,0.20025,35,20.25,810.85781,,9,18,0.02003,50
4/11/17 17:15,25,70.60886,30,38,3038.56377,0,40,7,486.51469,81.08578,16.5,2.50315,32,19.5,324.34312,,22,17,8.99132,50
4/11/17 17:30,25,0.15019,30,39,276.14751,324.34312,30,7.38,81.08578,0,15,0.23029,12,19.5,810.85781,,12,17,0.03004,20
4/11/17 17:45,24,0.15019,20,35.75,276.11747,0,20,7.37,486.51469,162.17156,15,0.2403,3,18.75,810.85781,,11,16,0.02003,20
4/11/17 18:00,23,0.15019,30,36.75,276.1375,243.25734,30,7.25,162.17156,81.08578,13.5,0.23029,24,18,243.25734,,16,16,0.03004,20
4/11/17 18:15,23,98.9345,20,36.5,4419.71183,0,30,7.38,405.4289,162.17156,15,3.6546,11,18.75,729.77203,,112,14,12.59585,30
4/11/17 18:30,23,0.19024,10,34.5,331.34697,0,30,7.25,405.4289,0,13.5,0.28035,3,18,243.25734,,46,14,0.02003,30
4/11/17 18:45,24,0.18023,20,36.5,331.38702,324.34312,130,7.25,324.34312,81.08578,13.5,0.28035,35,19.5,729.77203,,10,14,0.02003,30
4/11/17 19:00,23,0.18023,40,35.25,331.33696,0,30,6.37,324.34312,162.17156,15,0.28035,13,19.5,810.85781,,22,13,0.02003,50
4/11/17 19:15,24,148.54693,30,36,6878.01539,324.34312,30,6,243.25734,0,13.5,5.68716,25,19.5,324.34312,,82,13,18.92382,30
4/11/17 19:30,24,0.22028,20,34.25,414.15118,0,20,5.5,162.17156,162.17156,15,0.35044,13,20.25,1216.28672,,7,14,0.03004,30
4/11/17 19:45,23,0.23029,30,34.5,414.19122,0,30,5.13,486.51469,81.08578,13.5,0.35044,24,19.5,324.34312,,103,14,0.04005,30
4/11/17 20:00,24,0.23029,40,35.75,414.20124,243.25734,30,5.12,162.17156,162.17156,13.5,0.35044,25,19.5,729.77203,,192,16,0.03004,50
4/11/17 20:15,24,247.80184,60,36,11877.52685,0,30,4.75,324.34312,0,13.5,9.82236,36,21,973.02937,,55,15,31.55972,30
4/11/17 20:30,24,0.30038,30,34.5,552.48526,324.34312,20,4.38,162.17156,81.08578,15,0.47059,24,21.75,243.25734,,44,15,0.03004,40
4/11/17 20:45,25,0.30038,30,35,552.33507,0,30,4.25,81.08578,162.17156,13.5,0.46058,13,21.75,810.85781,,208,14,0.04005,30
4/11/17 21:00,25,0.30038,50,34.5,552.26498,324.34312,30,4.37,0,0,15,0.47059,13,21.75,243.25734,,54,14,0.04005,30
4/11/17 21:15,25,496.06426,40,35,24583.73653,0,30,4.25,0,81.08578,13.5,20.35562,37,23.25,891.94359,,58,15,63.18952,20
4/11/17 21:30,25,0.45057,40,35.25,828.46255,243.25734,20,4.25,0,162.17156,15,0.70088,12,24.75,405.4289,,167,14,0.06008,50
4/11/17 21:45,24,0.45057,50,33.75,828.43251,0,30,4,0,81.08578,13.5,0.70088,4,24,567.60047,,38,13,0.05006,20
4/11/17 22:00,24,0.46058,40,34.25,828.44253,324.34312,30,3.63,0,162.17156,15,0.70088,12,23.25,891.94359,,4,14,0.05006,40
4/11/17 22:15,24,1489.54446,40,33,76236.61726,0,20,3.5,0,81.08578,13.5,63.15948,13,24,243.25734,,9,14,189.69872,20
4/11/17 22:30,24,0.90114,30,33.5,1656.94512,324.34312,30,3.37,81.08578,0,13.5,1.41178,2,23.25,891.94359,,5,14,0.10013,30
4/11/17 22:45,24,0.91115,30,35.25,1657.62598,0,30,3.25,0,162.17156,13.5,1.40176,14,24,891.94359,,1,14,0.11014,40
4/11/17 23:00,24,23.52961,30,34.5,1657.63599,324.34312,20,3.38,0,162.17156,15,1.40176,33,18.75,243.25734,,8,14,0.13017,50
4/11/17 23:15,23,0.91115,30,34.25,1662.26182,243.25734,30,3.37,0,81.08578,13.5,1.41178,12,13.5,810.85781,,0,14,0.12015,30
4/11/17 23:30,23,0.90114,10,33.75,1656.60469,0,20,3.25,81.08578,162.17156,13.5,1.40176,13,12,324.34312,,1,13,0.09011,20
4/11/17 23:45,24,22.6485,10,33,1660.47957,324.34312,30,3.38,0,81.08578,13.5,1.40176,23,12,810.85781,,0,14,0.10013,20
4/12/17 00:00,22,,10,35,,0,30,3.37,81.08578,81.08578,13.5,,12,12.75,973.02937,,3,12,,20
4/12/17 00:15,23,1.04131,10,33.75,72.03065,324.34312,20,3.25,0,81.08578,12,0.06008,34,12.75,243.25734,,1,12,0.01001,50
4/12/17 00:30,22,1.79225,10,34.5,72.05067,0,30,3.25,0,81.08578,10.5,0.06008,3,11.25,729.77203,,1,12,0.01001,10
4/12/17 00:45,21,0.04005,10,32,72.10073,243.25734,20,3,0,162.17156,12,0.06008,12,9,810.85781,,0,11,0,20
4/12/17 01:00,22,1.44182,10,33,72.0707,162.17156,30,2.88,0,81.08578,10.5,0.06008,2,9,324.34312,,0,12,0.01001,10
4/12/17 01:15,17,0.2403,0,33.75,88.41126,162.17156,30,2.75,81.08578,162.17156,10.5,0.0801,3,8.25,891.94359,,0,11,0.01001,10
4/12/17 01:30,15,0.04005,0,33,75.3348,324.34312,100,2.75,0,0,12,0.06008,62,9,324.34312,,0,10,0.01001,10
4/12/17 01:45,13,0.04005,0,31.25,75.31478,0,110,2.75,81.08578,162.17156,10.5,0.07009,19,9,891.94359,,1,10,0.01001,10
4/12/17 02:00,13,0.04005,0,32.25,75.40489,243.25734,30,2.87,0,81.08578,10.5,0.06008,20,9,891.94359,,0,9,0.01001,0
4/12/17 02:15,13,0.27034,0,31.5,107.69553,0,20,2.88,81.08578,162.17156,10.5,0.09011,20,8.25,243.25734,,0,8,0.82103,10
4/12/17 02:30,8,0.04005,0,32.75,78.9093,324.34312,30,2.75,162.17156,243.25734,12,6.66839,21,9,729.77203,,1,8,0.01001,0
4/12/17 02:45,8,0.04005,0,30.75,78.89929,324.34312,30,2.87,0,81.08578,10.5,0.07009,18,9,810.85781,,0,8,0,10
